"language","region","quoteType","typeDisp","quoteSourceName","triggerable","customPriceAlertConfidence","currency","shortName","longName","marketState","hasPrePostMarketData","firstTradeDateMilliseconds","priceHint","circulatingSupply","lastMarket","volume24Hr","volumeAllCurrencies","fromCurrency","toCurrency","coinMarketCapLink","regularMarketChange","regularMarketDayHigh","regularMarketDayRange","regularMarketDayLow","regularMarketVolume","regularMarketPreviousClose","fullExchangeName","regularMarketOpen","averageDailyVolume3Month","averageDailyVolume10Day","startDate","maxSupply","totalSupply","coinImageUrl","logoUrl","fiftyTwoWeekLowChange","fiftyTwoWeekLowChangePercent","fiftyTwoWeekRange","fiftyTwoWeekHighChange","fiftyTwoWeekHighChangePercent","fiftyTwoWeekLow","fiftyTwoWeekHigh","fiftyTwoWeekChangePercent","fiftyDayAverage","fiftyDayAverageChange","fiftyDayAverageChangePercent","twoHundredDayAverage","twoHundredDayAverageChange","twoHundredDayAverageChangePercent","marketCap","sourceInterval","exchangeDataDelayedBy","tradeable","cryptoTradeable","corporateActions","regularMarketTime","exchange","messageBoardId","exchangeTimezoneName","exchangeTimezoneShortName","gmtOffSetMilliseconds","market","esgPopulated","regularMarketChangePercent","regularMarketPrice","symbol"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Shirushi Coin USD","Shirushi Coin USD","REGULAR",false,"2024-04-02T00:00:00.000Z",4,0,"CoinMarketCap",503772,503772,"SISC","USD=X","https://coinmarketcap.com/currencies/shirushi-coin",-0.0001989603,1.8804713,"{""low"":1.8764187,""high"":1.8804713}",1.8764187,503772,1.8793492,"CCC",1.8793492,569428,550302,"2024-04-01T00:00:00.000Z",300000000,211414992,"https://s2.coinmarketcap.com/static/img/coins/64x64/30297.png","https://s2.coinmarketcap.com/static/img/coins/64x64/30297.png",1.8783956,3115.084,"{""low"":6.03,""high"":4}",-0.0014728308,-0.00078322424,0.000603,1.8804713,267.66138,1.8462578,0.032740712,0.017733553,1.6097038,0.26929474,0.16729459,0,15,0,false,false,"[]","2026-05-11T14:51:05.000Z","CCC","finmb_SISC_CCC","UTC","UTC",0,"ccc_market",false,-0.01058425,1.8789985,"SISC"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Omax Coin USD","Omax Coin USD","REGULAR",false,"2021-11-05T00:00:00.000Z",6,8667997184,"CoinMarketCap",27079,27079,"OMAX","USD=X","https://coinmarketcap.com/currencies/omax-token",-6.0690036e-7,0.000028486285,"{""low"":2.7584761,""high"":5}",0.000027584761,27079,0.00002809738,"CCC",0.00002809738,131347,113203,"2021-11-05T00:00:00.000Z",0,8999999488,"https://s2.coinmarketcap.com/static/img/coins/64x64/13916.png","https://s2.coinmarketcap.com/static/img/coins/64x64/13916.png",0.0000115847615,0.7240476,"{""low"":1.6,""high"":5}",-0.00041241525,-0.93730736,0.000016,0.00044,-91.51515,0.00002816,-5.75239e-7,-0.020427521,0.00004551,-0.00001792524,-0.39387473,239104,15,0,false,false,"[]","2026-05-11T14:50:04.000Z","CCC","finmb_OMAX_CCC","UTC","UTC",0,"ccc_market",false,-2.1527646,0.000027584761,"OMAX"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Epiko USD",,"REGULAR",false,"2023-09-12T00:00:00.000Z",6,174525600,"CoinMarketCap",257,257,"EPIKO","USD=X","https://coinmarketcap.com/currencies/the-epiko",-0.0000033511897,0.00096241024,"{""low"":9.288478,""high"":4}",0.0009288478,257,0.00096241024,"CCC",0.00096241024,68103,32924,"2023-09-12T00:00:00.000Z",300000000,300000000,"https://s2.coinmarketcap.com/static/img/coins/64x64/28018.png","https://s2.coinmarketcap.com/static/img/coins/64x64/28018.png",0.0005164826,1.2297206,"{""low"":4.2,""high"":4}",-0.0037095174,-0.7984325,0.00042,0.004646,61.952866,0.00093082,0.000005662616,0.0060834703,0.0012952576,-0.00035877497,-0.27699122,163440,15,0,false,false,"[]","2026-05-11T14:50:04.000Z","CCC","finmb_EPIKO_CCC","UTC","UTC",0,"ccc_market",false,-0.3565756,0.0009364826,"EPIKO"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","POWER MARKET USD","POWER MARKET USD","REGULAR",false,"2024-05-20T00:00:00.000Z",6,0,"CoinMarketCap",1,1,"PMT","USD=X","https://coinmarketcap.com/currencies/power-market",0,0.000017335253,"{""low"":1.7335253,""high"":5}",0.000017335253,1,0.000017335253,"CCC",0.000017335253,685,0,"2024-05-15T00:00:00.000Z",,,"https://s2.coinmarketcap.com/static/img/coins/64x64/31247.png","https://s2.coinmarketcap.com/static/img/coins/64x64/31247.png",0.0000033352526,0.23823233,"{""low"":1.4,""high"":5}",-0.000065664746,-0.7911415,0.000014,0.000083,-51.42857,0.00001908,-0.0000017447474,-0.091443785,0.0000226,-0.0000052647465,-0.2329534,0,15,0,false,false,"[]","2024-08-02T01:26:00.000Z","CCC","finmb_PMT_CCC","UTC","UTC",0,"ccc_market",false,0,0.000017335253,"PMT"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","WPAY USD","WPAY USD","REGULAR",false,"2024-10-20T00:00:00.000Z",6,0,"CoinMarketCap",828118,828118,"WPAY","USD=X","https://coinmarketcap.com/currencies/wpay",0.0017819107,0.38279536,"{""low"":0.37633193,""high"":0.38279536}",0.37633193,828118,0.38086602,"CCC",0.38086602,577149,823686,"2024-10-20T00:00:00.000Z",10000000000,10000000000,"https://s2.coinmarketcap.com/static/img/coins/64x64/33392.png","https://s2.coinmarketcap.com/static/img/coins/64x64/33392.png",0.2974552,3.740963,"{""low"":0.079513,""high"":0.38279536}",-0.0058271885,-0.0152227245,0.079513,0.38279536,313.36746,0.23075256,0.14621562,0.6336468,0.18830916,0.18865901,1.0018579,0,15,0,false,false,"[]","2026-05-11T14:51:05.000Z","CCC","finmb_WPAY_CCC","UTC","UTC",0,"ccc_market",false,0.47493702,0.37696818,"WPAY"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Zetrix USD","Zetrix USD","REGULAR",false,"2023-12-14T00:00:00.000Z",2,0,"CoinMarketCap",503972,503972,"ZETRIX","USD=X","https://coinmarketcap.com/currencies/zetrix",0.103658676,10.956142,"{""low"":10.648045,""high"":10.956142}",10.648045,503972,10.690911,"CCC",10.690911,497119,502542,"2023-12-14T00:00:00.000Z",2110067072,1161169280,"https://s2.coinmarketcap.com/static/img/coins/64x64/28693.png","https://s2.coinmarketcap.com/static/img/coins/64x64/28693.png",0.9774704,0.09908343,"{""low"":9.865125,""high"":19.100868}",-8.258273,-0.43235067,9.865125,19.100868,-40.725822,10.698782,0.14381313,0.01344201,11.941669,-1.0990744,-0.09203691,0,15,0,false,false,"[]","2026-05-11T14:50:04.000Z","CCC","finmb_ZETRIX_CCC","UTC","UTC",0,"ccc_market",false,0.9652649,10.842595,"ZETRIX"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","RoboFi USD","RoboFi USD","REGULAR",false,"2021-08-23T00:00:00.000Z",6,0,"CoinMarketCap",53404,53404,"VICS","USD=X","https://coinmarketcap.com/currencies/robofi",-0.000041114166,0.023473086,"{""low"":0.023282733,""high"":0.023473086}",0.023282733,53404,0.023371292,"CCC",0.023371292,54354,54510,"2021-08-23T00:00:00.000Z",600000000,600000000,"https://s2.coinmarketcap.com/static/img/coins/64x64/11371.png","https://s2.coinmarketcap.com/static/img/coins/64x64/11371.png",0.0009923186,0.044369265,"{""low"":0.022365,""high"":0.036737}",-0.01337968,-0.36420178,0.022365,0.036737,-15.331668,0.0238507,-0.0004933812,-0.020686235,0.026363244,-0.0030059256,-0.114019565,0,15,0,false,false,"[]","2026-05-11T14:50:04.000Z","CCC","finmb_VICS_CCC","UTC","UTC",0,"ccc_market",false,-0.17571327,0.023357319,"VICS"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Albemarle Tokenized Stock (Ondo) USD","Albemarle Tokenized Stock (Ondo) USD","REGULAR",false,"2026-03-24T00:00:00.000Z",2,162,"CoinMarketCap",691920,691920,"ALBON","USD=X","https://coinmarketcap.com/currencies/albemarle-tokenized-stock-ondo",12.36647,216.52794,"{""low"":202.7322,""high"":216.52794}",202.7322,691920,205.02174,"CCC",205.02174,544476,672583,"2026-03-24T00:00:00.000Z",0,162,"https://s2.coinmarketcap.com/static/img/coins/64x64/39748.png","https://s2.coinmarketcap.com/static/img/coins/64x64/39748.png",50.873444,0.3073562,"{""low"":165.51949,""high"":219.3449}",-2.9519653,-0.013458099,165.51949,219.3449,14.523435,187.5293,28.863632,0.15391532,187.5293,28.863632,0.15391532,35124,15,0,false,false,"[]","2026-05-11T14:51:05.000Z","CCC","finmb_ALBON_CCC","UTC","UTC",0,"ccc_market",false,6.0612135,216.39293,"ALBON"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Non-Playable Coin Solana USD","Non-Playable Coin Solana USD","REGULAR",false,"2024-07-25T00:00:00.000Z",6,969714752,"CoinMarketCap",220,220,"NPCS","USD=X","https://coinmarketcap.com/currencies/non-playable-coin-solana",0.0000073896663,0.00042478446,"{""low"":4.139113,""high"":4}",0.0004139113,220,0.0004139113,"CCC",0.0004139113,1756,164,"2024-07-25T00:00:00.000Z",999991296,999991296,"https://s2.coinmarketcap.com/static/img/coins/64x64/32412.png","https://s2.coinmarketcap.com/static/img/coins/64x64/32412.png",0.00008930097,0.26897883,"{""low"":3.32,""high"":4}",-0.006765699,-0.94138014,0.000332,0.007187,-93.88569,0.00039506,0.000026240974,0.06642276,0.00094695,-0.00052564905,-0.5550969,408541,15,0,false,false,"[]","2026-05-11T14:51:05.000Z","CCC","finmb_NPCS_CCC","UTC","UTC",0,"ccc_market",false,1.7853231,0.00042130097,"NPCS"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","BLOCKIDCOIN USD",,"REGULAR",false,"2020-04-27T00:00:00.000Z",6,0,"CoinMarketCap",100,100,"BID","USD=X","https://coinmarketcap.com/currencies/blockidcoin",0,0.022360243,"{""low"":2.0589016,""high"":4}",0.00020589016,100,0.02233401,"CCC",0.02233401,0,0,"2020-04-27T00:00:00.000Z",,,"https://s2.coinmarketcap.com/static/img/coins/64x64/5512.png","https://s2.coinmarketcap.com/static/img/coins/64x64/5512.png",0.000028890165,0.16322127,"{""low"":1.77,""high"":4}",-0.59040314,-0.99965143,0.000177,0.590609,-99.95707,0.00022618,-0.000020289837,-0.08970659,0.001028585,-0.00082269486,-0.7998316,0,15,0,false,false,"[]","2022-07-22T18:29:00.000Z","CCC","finmb_BID_CCC","UTC","UTC",0,"ccc_market",false,0,0.00020589016,"BID"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Super Micro Computer Tokenized Stock (Ondo) USD","Super Micro Computer Tokenized Stock (Ondo) USD","REGULAR",false,"2025-09-03T00:00:00.000Z",2,44944,"CoinMarketCap",2753825,2753825,"SMCION","USD=X","https://coinmarketcap.com/currencies/super-micro-computer-tokenized-stock-ondo",0.29029846,36.03945,"{""low"":34.980095,""high"":36.03945}",34.980095,2753825,35.227234,"CCC",35.227234,893105,1690596,"2025-09-03T00:00:00.000Z",0,44944,"https://s2.coinmarketcap.com/static/img/coins/64x64/37996.png","https://s2.coinmarketcap.com/static/img/coins/64x64/37996.png",16.470398,0.86559546,"{""low"":19.027824,""high"":59.17724}",-23.679016,-0.40013722,19.027824,59.17724,-12.289137,26.392303,9.105919,0.34502175,31.843561,3.6546612,0.114769235,1595460,15,0,false,false,"[]","2026-05-11T14:51:05.000Z","CCC","finmb_SMCION_CCC","UTC","UTC",0,"ccc_market",false,0.82452184,35.498222,"SMCION"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Xahau USD","Xahau USD","REGULAR",false,"2023-11-30T00:00:00.000Z",6,0,"CoinMarketCap",6016,6016,"XAH","USD=X","https://coinmarketcap.com/currencies/xahau",0.000055279583,0.021987312,"{""low"":0.021034893,""high"":0.021987312}",0.021034893,6016,0.021948041,"CCC",0.021948041,4541,5634,"2023-11-30T00:00:00.000Z",612864448,257261424,"https://s2.coinmarketcap.com/static/img/coins/64x64/28545.png","https://s2.coinmarketcap.com/static/img/coins/64x64/28545.png",0.0054678638,0.34709987,"{""low"":0.015753,""high"":0.07523}",-0.05400914,-0.71792024,0.015753,0.07523,-60.252464,0.02195202,-0.00073115714,-0.033307057,0.027840326,-0.0066194627,-0.23776528,0,15,0,false,false,"[]","2026-05-11T14:50:04.000Z","CCC","finmb_XAH_CCC","UTC","UTC",0,"ccc_market",false,0.2611808,0.021220863,"XAH"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","iShares MSCI India Tokenized ETF (Ondo) USD","iShares MSCI India Tokenized ETF (Ondo) USD","REGULAR",false,"2026-03-24T00:00:00.000Z",2,75,"CoinMarketCap",774777,774777,"INDAON","USD=X","https://coinmarketcap.com/currencies/ishares-msci-india-tokenized-etf-ondo",-1.2002983,50.112995,"{""low"":48.7037,""high"":50.112995}",48.7037,774777,50.112995,"CCC",50.112995,479754,735518,"2026-03-24T00:00:00.000Z",0,75,"https://s2.coinmarketcap.com/static/img/coins/64x64/39768.png","https://s2.coinmarketcap.com/static/img/coins/64x64/39768.png",2.6764984,0.058046244,"{""low"":46.10976,""high"":51.375774}",-2.5895157,-0.05040344,46.10976,51.375774,6.6417217,48.887917,-0.10165787,-0.0020794068,48.887917,-0.10165787,-0.0020794068,3677,15,0,false,false,"[]","2026-05-11T14:51:05.000Z","CCC","finmb_INDAON_CCC","UTC","UTC",0,"ccc_market",false,-2.4012377,48.78626,"INDAON"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Marvell Technology Tokenized Stock (Ondo) USD","Marvell Technology Tokenized Stock (Ondo) USD","REGULAR",false,"2025-09-03T00:00:00.000Z",2,42768,"CoinMarketCap",3946791,3946791,"MRVLON","USD=X","https://coinmarketcap.com/currencies/marvell-technology-tokenized-stock-ondo",-1.7233276,171.81439,"{""low"":163.42606,""high"":171.81439}",163.42606,3946791,170.64899,"CCC",170.64899,1344913,3310198,"2025-09-03T00:00:00.000Z",0,42768,"https://s2.coinmarketcap.com/static/img/coins/64x64/38089.png","https://s2.coinmarketcap.com/static/img/coins/64x64/38089.png",106.8636,1.7093327,"{""low"":62.51773,""high"":174.3349}",-4.9535675,-0.02841409,62.51773,174.3349,169.63704,133.69681,35.684525,0.26690632,97.238556,72.14278,0.74191535,7244202,15,0,false,false,"[]","2026-05-11T14:51:05.000Z","CCC","finmb_MRVLON_CCC","UTC","UTC",0,"ccc_market",false,-1.0071725,169.38133,"MRVLON"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Coca-Cola Tokenized Stock (Ondo) USD","Coca-Cola Tokenized Stock (Ondo) USD","REGULAR",false,"2025-09-03T00:00:00.000Z",2,45015,"CoinMarketCap",3138624,3138624,"KOON","USD=X","https://coinmarketcap.com/currencies/coca-cola-tokenized-stock-ondo",-0.32861328,79.858894,"{""low"":79.194984,""high"":79.858894}",79.194984,3138624,79.66179,"CCC",79.66179,1734993,3067859,"2025-09-03T00:00:00.000Z",0,45015,"https://s2.coinmarketcap.com/static/img/coins/64x64/38036.png","https://s2.coinmarketcap.com/static/img/coins/64x64/38036.png",13.503525,0.2054674,"{""low"":65.72101,""high"":83.669495}",-4.4449615,-0.053125236,65.72101,83.669495,15.55649,77.87151,1.3530197,0.017375028,74.834984,4.3895493,0.05865638,3566314,15,0,false,false,"[]","2026-05-11T14:51:05.000Z","CCC","finmb_KOON_CCC","UTC","UTC",0,"ccc_market",false,-0.41307068,79.22453,"KOON"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Mammon USD",,"REGULAR",false,"2021-06-17T00:00:00.000Z",6,0,"CoinMarketCap",12,12,"MMON","USD=X","https://coinmarketcap.com/currencies/mammon",0,0.0016214628,"{""low"":1.132,""high"":17}",1.132e-17,12,1.141e-17,"CCC",1.141e-17,3,1,"2021-06-17T00:00:00.000Z",,,"https://s2.coinmarketcap.com/static/img/coins/64x64/10480.png","https://s2.coinmarketcap.com/static/img/coins/64x64/10480.png",0.0016214628,143238770000000,"{""low"":1.132,""high"":17}",-0.098721534,-0.9838408,1.132e-17,0.100343,-88.34316,0.00170074,-0.000079277204,-0.04661336,0.0018426,-0.00022113719,-0.12001368,0,15,0,false,false,"[]","2022-10-28T18:30:00.000Z","CCC","finmb_MMON_CCC","UTC","UTC",0,"ccc_market",false,0,0.0016214628,"MMON"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","MARA Holdings Tokenized Stock (Ondo) USD","MARA Holdings Tokenized Stock (Ondo) USD","REGULAR",false,"2025-09-03T00:00:00.000Z",2,35566,"CoinMarketCap",6177510,6177510,"MARAON","USD=X","https://coinmarketcap.com/currencies/mara-holdings-tokenized-stock-ondo",0.52219677,13.593953,"{""low"":12.666679,""high"":13.593953}",12.666679,6177510,13.025329,"CCC",13.025329,889395,2136815,"2025-09-03T00:00:00.000Z",0,35566,"https://s2.coinmarketcap.com/static/img/coins/64x64/38013.png","https://s2.coinmarketcap.com/static/img/coins/64x64/38013.png",7.0360656,1.0893837,"{""low"":6.458758,""high"":23.320587}",-9.825764,-0.42133433,6.458758,23.320587,-17.941648,10.3526745,3.142149,0.30351084,10.820804,2.6740198,0.24711841,479962,15,0,false,false,"[]","2026-05-11T14:51:05.000Z","CCC","finmb_MARAON_CCC","UTC","UTC",0,"ccc_market",false,4.025379,13.494823,"MARAON"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","HashAI USD","HashAI USD","REGULAR",false,"2024-04-04T00:00:00.000Z",6,84564819968,"CoinMarketCap",91508,91508,"HASHAI","USD=X","https://coinmarketcap.com/currencies/hashai",4.2581087e-7,0.000024696308,"{""low"":2.412555,""high"":5}",0.00002412555,91508,0.00002460971,"CCC",0.00002460971,122548,86938,"2024-04-04T00:00:00.000Z",99999997952,89719783424,"https://s2.coinmarketcap.com/static/img/coins/64x64/30369.png","https://s2.coinmarketcap.com/static/img/coins/64x64/30369.png",0.0000044114404,0.22057202,"{""low"":2,""high"":5}",-0.00087458856,-0.97284603,0.00002,0.000899,-96.811226,0.00002694,-0.0000025285608,-0.09385897,0.000076405,-0.000051993557,-0.68049943,2064349,15,0,false,false,"[]","2026-05-11T14:51:05.000Z","CCC","finmb_HASHAI_CCC","UTC","UTC",0,"ccc_market",false,1.7752757,0.00002441144,"HASHAI"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","PayPal Tokenized Stock (Ondo) USD","PayPal Tokenized Stock (Ondo) USD","REGULAR",false,"2025-09-03T00:00:00.000Z",2,21376,"CoinMarketCap",780310,780310,"PYPLON","USD=X","https://coinmarketcap.com/currencies/paypal-tokenized-stock-ondo",-0.39725494,45.825737,"{""low"":45.490307,""high"":45.825737}",45.490307,780310,45.770092,"CCC",45.770092,618215,759272,"2025-09-03T00:00:00.000Z",0,21376,"https://s2.coinmarketcap.com/static/img/coins/64x64/38010.png","https://s2.coinmarketcap.com/static/img/coins/64x64/38010.png",6.977436,0.1809456,"{""low"":38.56096,""high"":81.975876}",-36.43748,-0.44449028,38.56096,81.975876,-34.2502,47.56502,-2.0266266,-0.042607497,53.71399,-8.175594,-0.15220605,973443,15,0,false,false,"[]","2026-05-11T14:51:05.000Z","CCC","finmb_PYPLON_CCC","UTC","UTC",0,"ccc_market",false,-0.8648011,45.538395,"PYPLON"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","IBM Tokenized Stock (Ondo) USD","IBM Tokenized Stock (Ondo) USD","REGULAR",false,"2025-09-03T00:00:00.000Z",2,7726,"CoinMarketCap",932499,932499,"IBMON","USD=X","https://coinmarketcap.com/currencies/ibm-tokenized-stock-ondo",-1.4496307,234.58614,"{""low"":231.48508,""high"":234.58614}",231.48508,932499,232.39151,"CCC",232.39151,834611,957282,"2025-09-03T00:00:00.000Z",0,7726,"https://s2.coinmarketcap.com/static/img/coins/64x64/38018.png","https://s2.coinmarketcap.com/static/img/coins/64x64/38018.png",6.96138,0.031000644,"{""low"":224.55598,""high"":327.52805}",-96.01068,-0.29313728,224.55598,327.52805,-5.2309217,241.52298,-10.005615,-0.041427176,279.43213,-47.914764,-0.17147192,1788754,15,0,false,false,"[]","2026-05-11T14:51:05.000Z","CCC","finmb_IBMON_CCC","UTC","UTC",0,"ccc_market",false,-0.6222493,231.51736,"IBMON"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Cheelee USD","Cheelee USD","REGULAR",false,"2023-02-17T00:00:00.000Z",6,56828116,"CoinMarketCap",1286144,1286144,"CHEEL","USD=X","https://coinmarketcap.com/currencies/cheelee",0.0012437403,0.45732313,"{""low"":0.43746117,""high"":0.45732313}",0.43746117,1286144,0.449572,"CCC",0.449572,1451551,1208867,"2023-02-13T00:00:00.000Z",1000000000,1000000000,"https://s2.coinmarketcap.com/static/img/coins/64x64/23054.png","https://s2.coinmarketcap.com/static/img/coins/64x64/23054.png",0.069342256,0.18225564,"{""low"":0.380467,""high"":5.462806}",-5.012997,-0.9176597,0.380467,5.462806,-91.70218,0.42376742,0.026041836,0.061453134,0.49966452,-0.049855262,-0.099777475,25561812,15,0,false,false,"[]","2026-05-11T14:50:04.000Z","CCC","finmb_CHEEL_CCC","UTC","UTC",0,"ccc_market",false,0.27726796,0.44980925,"CHEEL"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Think Protocol USD","Think Protocol USD","REGULAR",false,"2025-07-24T00:00:00.000Z",6,0,"CoinMarketCap",937,937,"THINK","USD=X","https://coinmarketcap.com/currencies/think-protocol",-0.000017462822,0.0008835298,"{""low"":8.66067,""high"":4}",0.000866067,937,0.0008835298,"CCC",0.0008835298,7417,392,"2025-07-24T00:00:00.000Z",1000000000,1000000000,"https://s2.coinmarketcap.com/static/img/coins/64x64/37489.png","https://s2.coinmarketcap.com/static/img/coins/64x64/37489.png",0.00055006705,1.7407186,"{""low"":3.16,""high"":4}",-0.06361393,-0.9865684,0.000316,0.06448,-97.291336,0.00066018,0.00020588702,0.31186497,0.00178967,-0.00092360296,-0.5160745,0,15,0,false,false,"[]","2026-05-11T14:51:05.000Z","CCC","finmb_THINK_CCC","UTC","UTC",0,"ccc_market",false,-1.9764826,0.000866067,"THINK"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","PepeAI USD","PepeAI USD","REGULAR",false,"2023-05-05T00:00:00.000Z",6,0,"CoinMarketCap",462366,462366,"PEPEAI","USD=X","https://coinmarketcap.com/currencies/pepeai",0.0000036605343,0.00012883212,"{""low"":1.2875322,""high"":4}",0.00012875322,462366,0.00012878818,"CCC",0.00012878818,376164,430837,"2023-05-05T00:00:00.000Z",0,1000000000,"https://s2.coinmarketcap.com/static/img/coins/64x64/24961.png","https://s2.coinmarketcap.com/static/img/coins/64x64/24961.png",0.000085759595,1.9944092,"{""low"":4.3,""high"":5}",-0.0001272404,-0.49703282,0.000043,0.000256,86.95653,0.00011118,0.000017579594,0.15811831,0.00013275,-0.0000039904116,-0.030059597,0,15,0,false,false,"[]","2026-05-11T14:50:04.000Z","CCC","finmb_PEPEAI_CCC","UTC","UTC",0,"ccc_market",false,2.926108,0.0001287596,"PEPEAI"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","MWX Token USD","MWX Token USD","REGULAR",false,"2025-10-28T00:00:00.000Z",6,167846896,"CoinMarketCap",498032,498032,"MWXT","USD=X","https://coinmarketcap.com/currencies/mwx-token",0.00021074712,0.0811937,"{""low"":0.08092027,""high"":0.0811937}",0.08092027,498032,0.08104179,"CCC",0.08104179,1157136,616752,"2025-10-28T00:00:00.000Z",1000000000,1000000000,"https://s2.coinmarketcap.com/static/img/coins/64x64/38788.png","https://s2.coinmarketcap.com/static/img/coins/64x64/38788.png",0.037385516,0.85568,"{""low"":0.043691,""high"":0.303954}",-0.22287749,-0.7332606,0.043691,0.303954,-42.094658,0.07551562,0.0055608973,0.073639035,0.14236253,-0.061286017,-0.4304926,13608441,15,0,false,false,"[]","2026-05-11T14:51:05.000Z","CCC","finmb_MWXT_CCC","UTC","UTC",0,"ccc_market",false,0.26060995,0.08107652,"MWXT"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Renq Finance USD","Renq Finance USD","REGULAR",false,"2023-05-22T00:00:00.000Z",6,0,"CoinMarketCap",31,31,"RENQ","USD=X","https://coinmarketcap.com/currencies/renq-finance",-0.000005006761,0.00041861288,"{""low"":4.1676976,""high"":4}",0.00041676976,31,0.00041752646,"CCC",0.00041752646,74050,2839,"2023-03-28T00:00:00.000Z",1000000000,1000000000,"https://s2.coinmarketcap.com/static/img/coins/64x64/24116.png","https://s2.coinmarketcap.com/static/img/coins/64x64/24116.png",0.000015769765,0.039326098,"{""low"":4.01,""high"":4}",-0.0042462302,-0.910622,0.000401,0.004663,-80.43071,0.00047438,-0.000057610247,-0.12144324,0.00084839,-0.00043162022,-0.50875217,0,15,0,false,false,"[]","2026-05-11T14:50:04.000Z","CCC","finmb_RENQ_CCC","UTC","UTC",0,"ccc_market",false,-1.1870637,0.00041676976,"RENQ"
"en-US","US","CRYPTOCURRENCY","Cryptocurrency","CoinMarketCap",true,"HIGH","USD","Australian Dollar Token USD","Australian Dollar Token USD","REGULAR",false,"2020-12-28T00:00:00.000Z",6,0,"CoinMarketCap",2619,2619,"AUDT","USD=X","https://coinmarketcap.com/currencies/australian-dollar-token",0,0.6577121,"{""low"":0.6577121,""high"":0.6577121}",0.6577121,2619,0.6577121,"CCC",0.6577121,927314,207092,"2020-12-28T00:00:00.000Z",,,"https://s2.coinmarketcap.com/static/img/coins/64x64/8123.png","https://s2.coinmarketcap.com/static/img/coins/64x64/8123.png",0.09830707,0.17573506,"{""low"":0.559405,""high"":0.775947}",-0.11823487,-0.15237494,0.559405,0.775947,-1.7742157,0.6628035,-0.005091369,-0.0076815668,0.65980387,-0.0020917654,-0.0031702837,0,15,0,false,false,"[]","2024-06-21T01:17:00.000Z","CCC","finmb_AUDT_CCC","UTC","UTC",0,"ccc_market",false,0,0.6577121,"AUDT"
